bet_type,data_status,payout_per_100_yen,payout_popularity,race_date,race_id,source_url,winning_selection
ワイド,PASS_HTML,910,7,2026-08-01,pw01sde1004202602030120260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030120260801%2F5E,4-10
ワイド,PASS_HTML,1110,11,2026-08-01,pw01sde1004202602030120260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030120260801%2F5E,7-10
ワイド,PASS_HTML,4660,34,2026-08-01,pw01sde1004202602030120260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030120260801%2F5E,4-7
馬連,PASS_HTML,2500,7,2026-08-01,pw01sde1004202602030120260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030120260801%2F5E,4-10
馬単,PASS_HTML,3370,11,2026-08-01,pw01sde1004202602030120260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030120260801%2F5E,10-4
3連複,PASS_HTML,12730,36,2026-08-01,pw01sde1004202602030120260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030120260801%2F5E,4-7-10
3連単,PASS_HTML,41350,128,2026-08-01,pw01sde1004202602030120260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030120260801%2F5E,10-4-7
単勝,PASS_HTML,160,1,2026-08-01,pw01sde1004202602030220260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030220260801%2F13,3
複勝,PASS_HTML,110,1,2026-08-01,pw01sde1004202602030220260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030220260801%2F13,3
複勝,PASS_HTML,160,4,2026-08-01,pw01sde1004202602030220260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030220260801%2F13,4
複勝,PASS_HTML,120,2,2026-08-01,pw01sde1004202602030220260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030220260801%2F13,2
ワイド,PASS_HTML,240,3,2026-08-01,pw01sde1004202602030220260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030220260801%2F13,3-4
ワイド,PASS_HTML,140,1,2026-08-01,pw01sde1004202602030220260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030220260801%2F13,2-3
ワイド,PASS_HTML,310,5,2026-08-01,pw01sde1004202602030220260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030220260801%2F13,2-4
馬連,PASS_HTML,820,4,2026-08-01,pw01sde1004202602030220260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030220260801%2F13,3-4
馬単,PASS_HTML,1480,7,2026-08-01,pw01sde1004202602030220260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030220260801%2F13,3-4
3連複,PASS_HTML,630,2,2026-08-01,pw01sde1004202602030220260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030220260801%2F13,2-3-4
3連単,PASS_HTML,3230,11,2026-08-01,pw01sde1004202602030220260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030220260801%2F13,3-4-2
単勝,PASS_HTML,320,1,2026-08-01,pw01sde1004202602030320260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030320260801%2FC8,3
複勝,PASS_HTML,160,1,2026-08-01,pw01sde1004202602030320260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030320260801%2FC8,3
複勝,PASS_HTML,160,3,2026-08-01,pw01sde1004202602030320260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030320260801%2FC8,13
複勝,PASS_HTML,200,4,2026-08-01,pw01sde1004202602030320260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030320260801%2FC8,6
枠連,PASS_HTML,870,1,2026-08-01,pw01sde1004202602030320260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030320260801%2FC8,2-7
ワイド,PASS_HTML,400,1,2026-08-01,pw01sde1004202602030320260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030320260801%2FC8,3-13
ワイド,PASS_HTML,430,3,2026-08-01,pw01sde1004202602030320260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030320260801%2FC8,3-6
ワイド,PASS_HTML,610,6,2026-08-01,pw01sde1004202602030320260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030320260801%2FC8,6-13
馬連,PASS_HTML,960,1,2026-08-01,pw01sde1004202602030320260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030320260801%2FC8,3-13
馬単,PASS_HTML,1390,1,2026-08-01,pw01sde1004202602030320260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030320260801%2FC8,3-13
3連複,PASS_HTML,1800,3,2026-08-01,pw01sde1004202602030320260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030320260801%2FC8,3-6-13
3連単,PASS_HTML,6880,2,2026-08-01,pw01sde1004202602030320260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030320260801%2FC8,3-13-6
単勝,QUARANTINED_HTML:track_condition,370,1,2026-08-01,pw01sde1004202602030420260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030420260801%2F7D,6
複勝,QUARANTINED_HTML:track_condition,150,1,2026-08-01,pw01sde1004202602030420260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030420260801%2F7D,6
複勝,QUARANTINED_HTML:track_condition,330,7,2026-08-01,pw01sde1004202602030420260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030420260801%2F7D,5
複勝,QUARANTINED_HTML:track_condition,200,3,2026-08-01,pw01sde1004202602030420260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030420260801%2F7D,15
枠連,QUARANTINED_HTML:track_condition,2010,10,2026-08-01,pw01sde1004202602030420260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030420260801%2F7D,3-4
ワイド,QUARANTINED_HTML:track_condition,800,8,2026-08-01,pw01sde1004202602030420260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030420260801%2F7D,5-6
ワイド,QUARANTINED_HTML:track_condition,440,2,2026-08-01,pw01sde1004202602030420260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030420260801%2F7D,6-15
ワイド,QUARANTINED_HTML:track_condition,930,11,2026-08-01,pw01sde1004202602030420260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030420260801%2F7D,5-15
馬連,QUARANTINED_HTML:track_condition,2050,7,2026-08-01,pw01sde1004202602030420260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030420260801%2F7D,5-6
馬単,QUARANTINED_HTML:track_condition,3020,9,2026-08-01,pw01sde1004202602030420260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030420260801%2F7D,6-5
3連複,QUARANTINED_HTML:track_condition,2550,3,2026-08-01,pw01sde1004202602030420260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030420260801%2F7D,5-6-15
3連単,QUARANTINED_HTML:track_condition,14600,22,2026-08-01,pw01sde1004202602030420260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030420260801%2F7D,6-5-15
単勝,QUARANTINED_HTML:track_condition,430,2,2026-08-01,pw01sde1004202602030520260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030520260801%2F32,6
複勝,QUARANTINED_HTML:track_condition,210,2,2026-08-01,pw01sde1004202602030520260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030520260801%2F32,6
複勝,QUARANTINED_HTML:track_condition,1050,10,2026-08-01,pw01sde1004202602030520260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030520260801%2F32,5
複勝,QUARANTINED_HTML:track_condition,220,3,2026-08-01,pw01sde1004202602030520260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030520260801%2F32,2
枠連,QUARANTINED_HTML:track_condition,2350,12,2026-08-01,pw01sde1004202602030520260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030520260801%2F32,3-4
ワイド,QUARANTINED_HTML:track_condition,2140,24,2026-08-01,pw01sde1004202602030520260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030520260801%2F32,5-6
ワイド,QUARANTINED_HTML:track_condition,620,7,2026-08-01,pw01sde1004202602030520260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030520260801%2F32,2-6
ワイド,QUARANTINED_HTML:track_condition,4910,33,2026-08-01,pw01sde1004202602030520260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030520260801%2F32,2-5
馬連,QUARANTINED_HTML:track_condition,10350,26,2026-08-01,pw01sde1004202602030520260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030520260801%2F32,5-6
馬単,QUARANTINED_HTML:track_condition,17950,47,2026-08-01,pw01sde1004202602030520260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030520260801%2F32,6-5
3連複,QUARANTINED_HTML:track_condition,22490,55,2026-08-01,pw01sde1004202602030520260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030520260801%2F32,2-5-6
3連単,QUARANTINED_HTML:track_condition,106040,286,2026-08-01,pw01sde1004202602030520260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030520260801%2F32,6-5-2
単勝,PASS_HTML,520,3,2026-08-01,pw01sde1004202602030620260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030620260801%2FE7,1
複勝,PASS_HTML,210,3,2026-08-01,pw01sde1004202602030620260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030620260801%2FE7,1
複勝,PASS_HTML,120,1,2026-08-01,pw01sde1004202602030620260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030620260801%2FE7,10
複勝,PASS_HTML,380,8,2026-08-01,pw01sde1004202602030620260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030620260801%2FE7,9
枠連,PASS_HTML,810,2,2026-08-01,pw01sde1004202602030620260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030620260801%2FE7,1-7
ワイド,PASS_HTML,390,2,2026-08-01,pw01sde1004202602030620260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030620260801%2FE7,1-10
ワイド,PASS_HTML,1860,29,2026-08-01,pw01sde1004202602030620260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030620260801%2FE7,1-9
ワイド,PASS_HTML,650,7,2026-08-01,pw01sde1004202602030620260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030620260801%2FE7,9-10
馬連,PASS_HTML,950,2,2026-08-01,pw01sde1004202602030620260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030620260801%2FE7,1-10
馬単,PASS_HTML,1860,4,2026-08-01,pw01sde1004202602030620260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030620260801%2FE7,1-10
3連複,PASS_HTML,3260,9,2026-08-01,pw01sde1004202602030620260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030620260801%2FE7,1-9-10
3連単,PASS_HTML,16660,42,2026-08-01,pw01sde1004202602030620260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030620260801%2FE7,1-10-9
単勝,PASS_HTML,1100,3,2026-08-01,pw01sde1004202602030820260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030820260801%2F51,10
複勝,PASS_HTML,220,4,2026-08-01,pw01sde1004202602030820260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030820260801%2F51,10
複勝,PASS_HTML,260,5,2026-08-01,pw01sde1004202602030820260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030820260801%2F51,6
複勝,PASS_HTML,110,1,2026-08-01,pw01sde1004202602030820260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030820260801%2F51,11
枠連,PASS_HTML,220,1,2026-08-01,pw01sde1004202602030820260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030820260801%2F51,5-7
ワイド,PASS_HTML,1300,13,2026-08-01,pw01sde1004202602030820260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030820260801%2F51,6-10
ワイド,PASS_HTML,280,2,2026-08-01,pw01sde1004202602030820260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030820260801%2F51,10-11
ワイド,PASS_HTML,420,4,2026-08-01,pw01sde1004202602030820260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030820260801%2F51,6-11
馬連,PASS_HTML,7330,15,2026-08-01,pw01sde1004202602030820260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030820260801%2F51,6-10
馬単,PASS_HTML,13940,25,2026-08-01,pw01sde1004202602030820260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030820260801%2F51,10-6
3連複,PASS_HTML,1830,7,2026-08-01,pw01sde1004202602030820260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030820260801%2F51,6-10-11
3連単,PASS_HTML,34140,86,2026-08-01,pw01sde1004202602030820260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030820260801%2F51,10-6-11
単勝,QUARANTINED_HTML:track_condition,410,2,2026-08-01,pw01sde1004202602030920260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030920260801%2F06,7
複勝,QUARANTINED_HTML:track_condition,190,2,2026-08-01,pw01sde1004202602030920260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030920260801%2F06,7
複勝,QUARANTINED_HTML:track_condition,990,10,2026-08-01,pw01sde1004202602030920260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030920260801%2F06,12
複勝,QUARANTINED_HTML:track_condition,230,3,2026-08-01,pw01sde1004202602030920260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030920260801%2F06,3
枠連,QUARANTINED_HTML:track_condition,2270,10,2026-08-01,pw01sde1004202602030920260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030920260801%2F06,4-7
ワイド,QUARANTINED_HTML:track_condition,2150,22,2026-08-01,pw01sde1004202602030920260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030920260801%2F06,7-12
ワイド,QUARANTINED_HTML:track_condition,580,6,2026-08-01,pw01sde1004202602030920260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030920260801%2F06,3-7
ワイド,QUARANTINED_HTML:track_condition,3910,33,2026-08-01,pw01sde1004202602030920260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030920260801%2F06,3-12
馬連,QUARANTINED_HTML:track_condition,7430,22,2026-08-01,pw01sde1004202602030920260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030920260801%2F06,7-12
馬単,QUARANTINED_HTML:track_condition,11690,36,2026-08-01,pw01sde1004202602030920260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030920260801%2F06,7-12
3連複,QUARANTINED_HTML:track_condition,18040,54,2026-08-01,pw01sde1004202602030920260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030920260801%2F06,3-7-12
3連単,QUARANTINED_HTML:track_condition,84850,249,2026-08-01,pw01sde1004202602030920260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030920260801%2F06,7-12-3
単勝,QUARANTINED_HTML:track_condition,440,2,2026-08-01,pw01sde1004202602030720260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030720260801%2F9C,11
複勝,QUARANTINED_HTML:track_condition,180,2,2026-08-01,pw01sde1004202602030720260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030720260801%2F9C,11
複勝,QUARANTINED_HTML:track_condition,230,5,2026-08-01,pw01sde1004202602030720260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030720260801%2F9C,2
複勝,QUARANTINED_HTML:track_condition,390,6,2026-08-01,pw01sde1004202602030720260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030720260801%2F9C,12
枠連,QUARANTINED_HTML:track_condition,1330,6,2026-08-01,pw01sde1004202602030720260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030720260801%2F9C,2-6
ワイド,QUARANTINED_HTML:track_condition,780,8,2026-08-01,pw01sde1004202602030720260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030720260801%2F9C,2-11
ワイド,QUARANTINED_HTML:track_condition,1630,18,2026-08-01,pw01sde1004202602030720260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030720260801%2F9C,11-12
ワイド,QUARANTINED_HTML:track_condition,1270,13,2026-08-01,pw01sde1004202602030720260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030720260801%2F9C,2-12
馬連,QUARANTINED_HTML:track_condition,1980,8,2026-08-01,pw01sde1004202602030720260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030720260801%2F9C,2-11
馬単,QUARANTINED_HTML:track_condition,3270,14,2026-08-01,pw01sde1004202602030720260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030720260801%2F9C,11-2
3連複,QUARANTINED_HTML:track_condition,9280,32,2026-08-01,pw01sde1004202602030720260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030720260801%2F9C,2-11-12
3連単,QUARANTINED_HTML:track_condition,38970,121,2026-08-01,pw01sde1004202602030720260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030720260801%2F9C,11-2-12
単勝,QUARANTINED_HTML:track_condition,2640,9,2026-08-01,pw01sde1004202602031020260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602031020260801%2FFB,11
複勝,QUARANTINED_HTML:track_condition,330,7,2026-08-01,pw01sde1004202602031020260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602031020260801%2FFB,11
複勝,QUARANTINED_HTML:track_condition,280,4,2026-08-01,pw01sde1004202602031020260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602031020260801%2FFB,1
複勝,QUARANTINED_HTML:track_condition,110,1,2026-08-01,pw01sde1004202602031020260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602031020260801%2FFB,13
枠連,QUARANTINED_HTML:track_condition,8080,18,2026-08-01,pw01sde1004202602031020260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602031020260801%2FFB,1-6
ワイド,QUARANTINED_HTML:track_condition,3050,31,2026-08-01,pw01sde1004202602031020260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602031020260801%2FFB,1-11
ワイド,QUARANTINED_HTML:track_condition,820,9,2026-08-01,pw01sde1004202602031020260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602031020260801%2FFB,11-13
ワイド,QUARANTINED_HTML:track_condition,450,2,2026-08-01,pw01sde1004202602031020260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602031020260801%2FFB,1-13
馬連,QUARANTINED_HTML:track_condition,14010,33,2026-08-01,pw01sde1004202602031020260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602031020260801%2FFB,1-11
馬単,QUARANTINED_HTML:track_condition,29210,60,2026-08-01,pw01sde1004202602031020260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602031020260801%2FFB,11-1
3連複,QUARANTINED_HTML:track_condition,7040,22,2026-08-01,pw01sde1004202602031020260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602031020260801%2FFB,1-11-13
3連単,QUARANTINED_HTML:track_condition,95920,259,2026-08-01,pw01sde1004202602031020260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602031020260801%2FFB,11-1-13
単勝,PASS_HTML,490,2,2026-08-01,pw01sde1004202602031120260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602031120260801%2FB0,2
複勝,PASS_HTML,180,2,2026-08-01,pw01sde1004202602031120260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602031120260801%2FB0,2
複勝,PASS_HTML,140,1,2026-08-01,pw01sde1004202602031120260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602031120260801%2FB0,11
複勝,PASS_HTML,230,4,2026-08-01,pw01sde1004202602031120260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602031120260801%2FB0,5
枠連,PASS_HTML,540,1,2026-08-01,pw01sde1004202602031120260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602031120260801%2FB0,1-6
ワイド,PASS_HTML,390,1,2026-08-01,pw01sde1004202602031120260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602031120260801%2FB0,2-11
ワイド,PASS_HTML,740,6,2026-08-01,pw01sde1004202602031120260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602031120260801%2FB0,2-5
ワイド,PASS_HTML,480,3,2026-08-01,pw01sde1004202602031120260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602031120260801%2FB0,5-11
馬連,PASS_HTML,1040,1,2026-08-01,pw01sde1004202602031120260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602031120260801%2FB0,2-11
馬単,PASS_HTML,1730,1,2026-08-01,pw01sde1004202602031120260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602031120260801%2FB0,2-11
3連複,PASS_HTML,2260,1,2026-08-01,pw01sde1004202602031120260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602031120260801%2FB0,2-5-11
3連単,PASS_HTML,9720,4,2026-08-01,pw01sde1004202602031120260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602031120260801%2FB0,2-11-5
単勝,PASS_HTML,550,1,2026-08-01,pw01sde1004202602031220260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602031220260801%2F65,7
複勝,PASS_HTML,210,2,2026-08-01,pw01sde1004202602031220260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602031220260801%2F65,7
複勝,PASS_HTML,310,7,2026-08-01,pw01sde1004202602031220260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602031220260801%2F65,6
複勝,PASS_HTML,290,6,2026-08-01,pw01sde1004202602031220260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602031220260801%2F65,8
枠連,PASS_HTML,1180,4,2026-08-01,pw01sde1004202602031220260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602031220260801%2F65,3-4
ワイド,PASS_HTML,770,9,2026-08-01,pw01sde1004202602031220260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602031220260801%2F65,6-7
ワイド,PASS_HTML,950,15,2026-08-01,pw01sde1004202602031220260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602031220260801%2F65,7-8
ワイド,PASS_HTML,1140,21,2026-08-01,pw01sde1004202602031220260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602031220260801%2F65,6-8
馬連,PASS_HTML,1900,4,2026-08-01,pw01sde1004202602031220260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602031220260801%2F65,6-7
馬単,PASS_HTML,4090,11,2026-08-01,pw01sde1004202602031220260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602031220260801%2F65,7-6
3連複,PASS_HTML,5390,22,2026-08-01,pw01sde1004202602031220260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602031220260801%2F65,6-7-8
3連単,PASS_HTML,25590,73,2026-08-01,pw01sde1004202602031220260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602031220260801%2F65,7-6-8
単勝,PASS_HTML,3990,8,2026-08-02,pw01sde1004202602040320260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040320260802%2FF8,13
複勝,PASS_HTML,680,8,2026-08-02,pw01sde1004202602040320260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040320260802%2FF8,13
複勝,PASS_HTML,140,1,2026-08-02,pw01sde1004202602040320260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040320260802%2FF8,5
複勝,PASS_HTML,180,3,2026-08-02,pw01sde1004202602040320260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040320260802%2FF8,11
枠連,PASS_HTML,540,3,2026-08-02,pw01sde1004202602040320260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040320260802%2FF8,4-8
ワイド,PASS_HTML,1700,19,2026-08-02,pw01sde1004202602040320260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040320260802%2FF8,5-13
ワイド,PASS_HTML,2540,26,2026-08-02,pw01sde1004202602040320260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040320260802%2FF8,11-13
ワイド,PASS_HTML,350,2,2026-08-02,pw01sde1004202602040320260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040320260802%2FF8,5-11
馬連,PASS_HTML,5660,17,2026-08-02,pw01sde1004202602040320260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040320260802%2FF8,5-13
馬単,PASS_HTML,16260,45,2026-08-02,pw01sde1004202602040320260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040320260802%2FF8,13-5
3連複,PASS_HTML,8330,28,2026-08-02,pw01sde1004202602040320260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040320260802%2FF8,5-11-13
3連単,PASS_HTML,99050,280,2026-08-02,pw01sde1004202602040320260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040320260802%2FF8,13-5-11
単勝,QUARANTINED_HTML:track_condition,530,3,2026-08-02,pw01sde1004202602040220260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040220260802%2F43,5
複勝,QUARANTINED_HTML:track_condition,200,3,2026-08-02,pw01sde1004202602040220260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040220260802%2F43,5
