bet_type,data_status,payout_per_100_yen,payout_popularity,race_date,race_id,source_url,winning_selection
ワイド,PASS_HTML,1380,14,2026-08-15,pw01sde1001202601071020260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601071020260815%2F06,2-14
馬連,PASS_HTML,1310,4,2026-08-15,pw01sde1001202601071020260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601071020260815%2F06,2-12
馬単,PASS_HTML,1840,4,2026-08-15,pw01sde1001202601071020260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601071020260815%2F06,12-2
3連複,PASS_HTML,2860,3,2026-08-15,pw01sde1001202601071020260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601071020260815%2F06,2-12-14
3連単,PASS_HTML,9590,9,2026-08-15,pw01sde1001202601071020260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601071020260815%2F06,12-2-14
単勝,QUARANTINED_HTML:track_condition,410,1,2026-08-15,pw01sde1001202601071120260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601071120260815%2FBB,11
複勝,QUARANTINED_HTML:track_condition,150,2,2026-08-15,pw01sde1001202601071120260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601071120260815%2FBB,11
複勝,QUARANTINED_HTML:track_condition,250,4,2026-08-15,pw01sde1001202601071120260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601071120260815%2FBB,5
複勝,QUARANTINED_HTML:track_condition,150,1,2026-08-15,pw01sde1001202601071120260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601071120260815%2FBB,7
枠連,QUARANTINED_HTML:track_condition,1570,6,2026-08-15,pw01sde1001202601071120260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601071120260815%2FBB,4-7
ワイド,QUARANTINED_HTML:track_condition,950,10,2026-08-15,pw01sde1001202601071120260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601071120260815%2FBB,5-11
ワイド,QUARANTINED_HTML:track_condition,310,1,2026-08-15,pw01sde1001202601071120260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601071120260815%2FBB,7-11
ワイド,QUARANTINED_HTML:track_condition,1110,12,2026-08-15,pw01sde1001202601071120260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601071120260815%2FBB,5-7
馬連,QUARANTINED_HTML:track_condition,3220,12,2026-08-15,pw01sde1001202601071120260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601071120260815%2FBB,5-11
馬単,QUARANTINED_HTML:track_condition,5770,19,2026-08-15,pw01sde1001202601071120260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601071120260815%2FBB,11-5
3連複,QUARANTINED_HTML:track_condition,3430,5,2026-08-15,pw01sde1001202601071120260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601071120260815%2FBB,5-7-11
3連単,QUARANTINED_HTML:track_condition,21390,37,2026-08-15,pw01sde1001202601071120260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601071120260815%2FBB,11-5-7
単勝,PASS_HTML,170,1,2026-08-16,pw01sde1001202601080220260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080220260816%2F4E,3
複勝,PASS_HTML,110,1,2026-08-16,pw01sde1001202601080220260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080220260816%2F4E,3
複勝,PASS_HTML,450,7,2026-08-16,pw01sde1001202601080220260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080220260816%2F4E,7
複勝,PASS_HTML,450,6,2026-08-16,pw01sde1001202601080220260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080220260816%2F4E,2
ワイド,PASS_HTML,910,10,2026-08-16,pw01sde1001202601080220260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080220260816%2F4E,3-7
ワイド,PASS_HTML,1050,11,2026-08-16,pw01sde1001202601080220260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080220260816%2F4E,2-3
ワイド,PASS_HTML,6060,26,2026-08-16,pw01sde1001202601080220260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080220260816%2F4E,2-7
馬連,PASS_HTML,2460,7,2026-08-16,pw01sde1001202601080220260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080220260816%2F4E,3-7
馬単,PASS_HTML,3870,12,2026-08-16,pw01sde1001202601080220260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080220260816%2F4E,3-7
3連複,PASS_HTML,12880,27,2026-08-16,pw01sde1001202601080220260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080220260816%2F4E,2-3-7
3連単,PASS_HTML,44150,103,2026-08-16,pw01sde1001202601080220260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080220260816%2F4E,3-7-2
単勝,PASS_HTML,180,1,2026-08-15,pw01sde1001202601071220260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601071220260815%2F70,9
複勝,PASS_HTML,110,1,2026-08-15,pw01sde1001202601071220260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601071220260815%2F70,9
複勝,PASS_HTML,120,2,2026-08-15,pw01sde1001202601071220260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601071220260815%2F70,12
複勝,PASS_HTML,150,4,2026-08-15,pw01sde1001202601071220260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601071220260815%2F70,5
枠連,PASS_HTML,260,1,2026-08-15,pw01sde1001202601071220260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601071220260815%2F70,6-7
ワイド,PASS_HTML,170,1,2026-08-15,pw01sde1001202601071220260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601071220260815%2F70,9-12
ワイド,PASS_HTML,290,2,2026-08-15,pw01sde1001202601071220260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601071220260815%2F70,5-9
ワイド,PASS_HTML,390,5,2026-08-15,pw01sde1001202601071220260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601071220260815%2F70,5-12
馬連,PASS_HTML,300,1,2026-08-15,pw01sde1001202601071220260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601071220260815%2F70,9-12
馬単,PASS_HTML,450,1,2026-08-15,pw01sde1001202601071220260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601071220260815%2F70,9-12
3連複,PASS_HTML,730,2,2026-08-15,pw01sde1001202601071220260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601071220260815%2F70,5-9-12
3連単,PASS_HTML,1800,2,2026-08-15,pw01sde1001202601071220260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601071220260815%2F70,9-12-5
単勝,PASS_HTML,260,1,2026-08-16,pw01sde1001202601080320260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080320260816%2F03,5
複勝,PASS_HTML,130,1,2026-08-16,pw01sde1001202601080320260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080320260816%2F03,5
複勝,PASS_HTML,220,5,2026-08-16,pw01sde1001202601080320260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080320260816%2F03,11
複勝,PASS_HTML,190,2,2026-08-16,pw01sde1001202601080320260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080320260816%2F03,10
枠連,PASS_HTML,1100,5,2026-08-16,pw01sde1001202601080320260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080320260816%2F03,4-7
ワイド,PASS_HTML,550,4,2026-08-16,pw01sde1001202601080320260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080320260816%2F03,5-11
ワイド,PASS_HTML,360,1,2026-08-16,pw01sde1001202601080320260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080320260816%2F03,5-10
ワイド,PASS_HTML,1080,13,2026-08-16,pw01sde1001202601080320260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080320260816%2F03,10-11
馬連,PASS_HTML,1490,5,2026-08-16,pw01sde1001202601080320260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080320260816%2F03,5-11
馬単,PASS_HTML,2580,7,2026-08-16,pw01sde1001202601080320260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080320260816%2F03,5-11
3連複,PASS_HTML,2770,5,2026-08-16,pw01sde1001202601080320260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080320260816%2F03,5-10-11
3連単,PASS_HTML,12940,22,2026-08-16,pw01sde1001202601080320260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080320260816%2F03,5-11-10
単勝,PASS_HTML,560,3,2026-08-16,pw01sde1001202601080520260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080520260816%2F6D,12
複勝,PASS_HTML,160,3,2026-08-16,pw01sde1001202601080520260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080520260816%2F6D,12
複勝,PASS_HTML,130,1,2026-08-16,pw01sde1001202601080520260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080520260816%2F6D,11
複勝,PASS_HTML,280,6,2026-08-16,pw01sde1001202601080520260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080520260816%2F6D,9
枠連,PASS_HTML,650,2,2026-08-16,pw01sde1001202601080520260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080520260816%2F6D,8-8
ワイド,PASS_HTML,300,2,2026-08-16,pw01sde1001202601080520260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080520260816%2F6D,11-12
ワイド,PASS_HTML,1150,13,2026-08-16,pw01sde1001202601080520260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080520260816%2F6D,9-12
ワイド,PASS_HTML,680,6,2026-08-16,pw01sde1001202601080520260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080520260816%2F6D,9-11
馬連,PASS_HTML,600,2,2026-08-16,pw01sde1001202601080520260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080520260816%2F6D,11-12
馬単,PASS_HTML,1500,6,2026-08-16,pw01sde1001202601080520260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080520260816%2F6D,12-11
3連複,PASS_HTML,2740,8,2026-08-16,pw01sde1001202601080520260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080520260816%2F6D,9-11-12
3連単,PASS_HTML,12490,33,2026-08-16,pw01sde1001202601080520260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080520260816%2F6D,12-11-9
単勝,QUARANTINED_HTML:track_condition,220,1,2026-08-16,pw01sde1001202601080420260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080420260816%2FB8,8
複勝,QUARANTINED_HTML:track_condition,110,1,2026-08-16,pw01sde1001202601080420260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080420260816%2FB8,8
複勝,QUARANTINED_HTML:track_condition,290,6,2026-08-16,pw01sde1001202601080420260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080420260816%2FB8,13
複勝,QUARANTINED_HTML:track_condition,150,2,2026-08-16,pw01sde1001202601080420260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080420260816%2FB8,12
枠連,QUARANTINED_HTML:track_condition,830,2,2026-08-16,pw01sde1001202601080420260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080420260816%2FB8,5-8
ワイド,QUARANTINED_HTML:track_condition,810,8,2026-08-16,pw01sde1001202601080420260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080420260816%2FB8,8-13
ワイド,QUARANTINED_HTML:track_condition,270,1,2026-08-16,pw01sde1001202601080420260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080420260816%2FB8,8-12
ワイド,QUARANTINED_HTML:track_condition,1140,14,2026-08-16,pw01sde1001202601080420260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080420260816%2FB8,12-13
馬連,QUARANTINED_HTML:track_condition,2100,7,2026-08-16,pw01sde1001202601080420260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080420260816%2FB8,8-13
馬単,QUARANTINED_HTML:track_condition,2660,7,2026-08-16,pw01sde1001202601080420260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080420260816%2FB8,8-13
3連複,QUARANTINED_HTML:track_condition,2840,6,2026-08-16,pw01sde1001202601080420260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080420260816%2FB8,8-12-13
3連単,QUARANTINED_HTML:track_condition,11790,23,2026-08-16,pw01sde1001202601080420260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080420260816%2FB8,8-13-12
単勝,PASS_HTML,330,1,2026-08-16,pw01sde1001202601080720260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080720260816%2FD7,14
複勝,PASS_HTML,160,1,2026-08-16,pw01sde1001202601080720260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080720260816%2FD7,14
複勝,PASS_HTML,330,7,2026-08-16,pw01sde1001202601080720260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080720260816%2FD7,5
複勝,PASS_HTML,930,9,2026-08-16,pw01sde1001202601080720260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080720260816%2FD7,9
枠連,PASS_HTML,650,2,2026-08-16,pw01sde1001202601080720260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080720260816%2FD7,3-7
ワイド,PASS_HTML,980,13,2026-08-16,pw01sde1001202601080720260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080720260816%2FD7,5-14
ワイド,PASS_HTML,2650,29,2026-08-16,pw01sde1001202601080720260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080720260816%2FD7,9-14
ワイド,PASS_HTML,6160,40,2026-08-16,pw01sde1001202601080720260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080720260816%2FD7,5-9
馬連,PASS_HTML,2870,13,2026-08-16,pw01sde1001202601080720260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080720260816%2FD7,5-14
馬単,PASS_HTML,4070,14,2026-08-16,pw01sde1001202601080720260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080720260816%2FD7,14-5
3連複,PASS_HTML,33180,75,2026-08-16,pw01sde1001202601080720260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080720260816%2FD7,5-9-14
3連単,PASS_HTML,112140,334,2026-08-16,pw01sde1001202601080720260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080720260816%2FD7,14-5-9
単勝,QUARANTINED_HTML:track_condition,690,4,2026-08-16,pw01sde1001202601080620260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080620260816%2F22,11
複勝,QUARANTINED_HTML:track_condition,220,5,2026-08-16,pw01sde1001202601080620260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080620260816%2F22,11
複勝,QUARANTINED_HTML:track_condition,190,2,2026-08-16,pw01sde1001202601080620260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080620260816%2F22,4
複勝,QUARANTINED_HTML:track_condition,200,3,2026-08-16,pw01sde1001202601080620260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080620260816%2F22,10
枠連,QUARANTINED_HTML:track_condition,2180,11,2026-08-16,pw01sde1001202601080620260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080620260816%2F22,4-8
ワイド,QUARANTINED_HTML:track_condition,650,8,2026-08-16,pw01sde1001202601080620260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080620260816%2F22,4-11
ワイド,QUARANTINED_HTML:track_condition,470,4,2026-08-16,pw01sde1001202601080620260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080620260816%2F22,10-11
ワイド,QUARANTINED_HTML:track_condition,610,6,2026-08-16,pw01sde1001202601080620260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080620260816%2F22,4-10
馬連,QUARANTINED_HTML:track_condition,1830,7,2026-08-16,pw01sde1001202601080620260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080620260816%2F22,4-11
馬単,QUARANTINED_HTML:track_condition,5240,23,2026-08-16,pw01sde1001202601080620260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080620260816%2F22,11-4
3連複,QUARANTINED_HTML:track_condition,2190,5,2026-08-16,pw01sde1001202601080620260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080620260816%2F22,4-10-11
3連単,QUARANTINED_HTML:track_condition,16660,47,2026-08-16,pw01sde1001202601080620260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080620260816%2F22,11-4-10
単勝,PASS_HTML,640,3,2026-08-16,pw01sde1001202601080920260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080920260816%2F41,16
複勝,PASS_HTML,280,3,2026-08-16,pw01sde1001202601080920260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080920260816%2F41,16
複勝,PASS_HTML,490,9,2026-08-16,pw01sde1001202601080920260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080920260816%2F41,13
複勝,PASS_HTML,380,6,2026-08-16,pw01sde1001202601080920260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080920260816%2F41,12
枠連,PASS_HTML,950,2,2026-08-16,pw01sde1001202601080920260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080920260816%2F41,7-8
ワイド,PASS_HTML,2210,32,2026-08-16,pw01sde1001202601080920260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080920260816%2F41,13-16
ワイド,PASS_HTML,1600,18,2026-08-16,pw01sde1001202601080920260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080920260816%2F41,12-16
ワイド,PASS_HTML,2550,40,2026-08-16,pw01sde1001202601080920260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080920260816%2F41,12-13
馬連,PASS_HTML,6000,24,2026-08-16,pw01sde1001202601080920260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080920260816%2F41,13-16
馬単,PASS_HTML,10650,43,2026-08-16,pw01sde1001202601080920260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080920260816%2F41,16-13
3連複,PASS_HTML,17090,65,2026-08-16,pw01sde1001202601080920260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080920260816%2F41,12-13-16
3連単,PASS_HTML,102060,388,2026-08-16,pw01sde1001202601080920260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080920260816%2F41,16-13-12
単勝,QUARANTINED_HTML:track_condition,270,1,2026-08-16,pw01sde1001202601080820260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080820260816%2F8C,7
複勝,QUARANTINED_HTML:track_condition,130,1,2026-08-16,pw01sde1001202601080820260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080820260816%2F8C,7
複勝,QUARANTINED_HTML:track_condition,150,3,2026-08-16,pw01sde1001202601080820260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080820260816%2F8C,4
複勝,QUARANTINED_HTML:track_condition,200,5,2026-08-16,pw01sde1001202601080820260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080820260816%2F8C,5
枠連,QUARANTINED_HTML:track_condition,690,2,2026-08-16,pw01sde1001202601080820260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080820260816%2F8C,4-6
ワイド,QUARANTINED_HTML:track_condition,320,3,2026-08-16,pw01sde1001202601080820260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080820260816%2F8C,4-7
ワイド,QUARANTINED_HTML:track_condition,460,5,2026-08-16,pw01sde1001202601080820260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080820260816%2F8C,5-7
ワイド,QUARANTINED_HTML:track_condition,580,9,2026-08-16,pw01sde1001202601080820260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080820260816%2F8C,4-5
馬連,QUARANTINED_HTML:track_condition,790,2,2026-08-16,pw01sde1001202601080820260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080820260816%2F8C,4-7
馬単,QUARANTINED_HTML:track_condition,1120,2,2026-08-16,pw01sde1001202601080820260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080820260816%2F8C,7-4
3連複,QUARANTINED_HTML:track_condition,2030,7,2026-08-16,pw01sde1001202601080820260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080820260816%2F8C,4-5-7
3連単,QUARANTINED_HTML:track_condition,6940,13,2026-08-16,pw01sde1001202601080820260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080820260816%2F8C,7-4-5
単勝,PASS_HTML,680,3,2026-08-16,pw01sde1001202601081120260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081120260816%2FEB,15
複勝,PASS_HTML,260,4,2026-08-16,pw01sde1001202601081120260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081120260816%2FEB,15
複勝,PASS_HTML,320,5,2026-08-16,pw01sde1001202601081120260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081120260816%2FEB,8
複勝,PASS_HTML,970,10,2026-08-16,pw01sde1001202601081120260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081120260816%2FEB,14
枠連,PASS_HTML,690,2,2026-08-16,pw01sde1001202601081120260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081120260816%2FEB,4-8
ワイド,PASS_HTML,1150,15,2026-08-16,pw01sde1001202601081120260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081120260816%2FEB,8-15
ワイド,PASS_HTML,4320,42,2026-08-16,pw01sde1001202601081120260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081120260816%2FEB,14-15
ワイド,PASS_HTML,5750,50,2026-08-16,pw01sde1001202601081120260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081120260816%2FEB,8-14
馬連,PASS_HTML,3020,14,2026-08-16,pw01sde1001202601081120260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081120260816%2FEB,8-15
馬単,PASS_HTML,5920,24,2026-08-16,pw01sde1001202601081120260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081120260816%2FEB,15-8
3連複,PASS_HTML,43170,127,2026-08-16,pw01sde1001202601081120260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081120260816%2FEB,8-14-15
3連単,PASS_HTML,197490,605,2026-08-16,pw01sde1001202601081120260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081120260816%2FEB,15-8-14
単勝,PASS_HTML,260,2,2026-08-15,pw01sde1004202602070120260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070120260815%2F78,3
複勝,PASS_HTML,120,1,2026-08-15,pw01sde1004202602070120260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070120260815%2F78,3
複勝,PASS_HTML,230,4,2026-08-15,pw01sde1004202602070120260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070120260815%2F78,6
複勝,PASS_HTML,960,7,2026-08-15,pw01sde1004202602070120260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070120260815%2F78,5
枠連,PASS_HTML,890,4,2026-08-15,pw01sde1004202602070120260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070120260815%2F78,3-6
ワイド,PASS_HTML,390,4,2026-08-15,pw01sde1004202602070120260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070120260815%2F78,3-6
ワイド,PASS_HTML,1140,10,2026-08-15,pw01sde1004202602070120260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070120260815%2F78,3-5
ワイド,PASS_HTML,2790,18,2026-08-15,pw01sde1004202602070120260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070120260815%2F78,5-6
馬連,PASS_HTML,920,4,2026-08-15,pw01sde1004202602070120260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070120260815%2F78,3-6
馬単,PASS_HTML,1400,7,2026-08-15,pw01sde1004202602070120260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070120260815%2F78,3-6
3連複,PASS_HTML,6220,16,2026-08-15,pw01sde1004202602070120260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070120260815%2F78,3-5-6
3連単,PASS_HTML,20050,60,2026-08-15,pw01sde1004202602070120260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070120260815%2F78,3-6-5
単勝,QUARANTINED_HTML:track_condition,2370,8,2026-08-16,pw01sde1001202601081020260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081020260816%2F36,12
複勝,QUARANTINED_HTML:track_condition,490,8,2026-08-16,pw01sde1001202601081020260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081020260816%2F36,12
複勝,QUARANTINED_HTML:track_condition,160,1,2026-08-16,pw01sde1001202601081020260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081020260816%2F36,10
複勝,QUARANTINED_HTML:track_condition,290,5,2026-08-16,pw01sde1001202601081020260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081020260816%2F36,2
枠連,QUARANTINED_HTML:track_condition,2790,9,2026-08-16,pw01sde1001202601081020260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081020260816%2F36,7-8
