bet_type,data_status,payout_per_100_yen,payout_popularity,race_date,race_id,source_url,winning_selection
ワイド,PASS_HTML,4400,51,2026-08-08,pw01sde1001202601050820260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050820260808%2F53,1-12
馬連,PASS_HTML,47810,84,2026-08-08,pw01sde1001202601050820260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050820260808%2F53,1-16
馬単,PASS_HTML,85160,164,2026-08-08,pw01sde1001202601050820260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050820260808%2F53,16-1
3連複,PASS_HTML,131380,278,2026-08-08,pw01sde1001202601050820260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050820260808%2F53,1-12-16
3連単,PASS_HTML,980260,1796,2026-08-08,pw01sde1001202601050820260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050820260808%2F53,16-1-12
単勝,QUARANTINED_HTML:track_condition,500,3,2026-08-08,pw01sde1001202601051120260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601051120260808%2FB2,3
複勝,QUARANTINED_HTML:track_condition,200,4,2026-08-08,pw01sde1001202601051120260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601051120260808%2FB2,3
複勝,QUARANTINED_HTML:track_condition,190,3,2026-08-08,pw01sde1001202601051120260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601051120260808%2FB2,11
複勝,QUARANTINED_HTML:track_condition,170,2,2026-08-08,pw01sde1001202601051120260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601051120260808%2FB2,5
枠連,QUARANTINED_HTML:track_condition,1330,5,2026-08-08,pw01sde1001202601051120260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601051120260808%2FB2,3-8
ワイド,QUARANTINED_HTML:track_condition,710,7,2026-08-08,pw01sde1001202601051120260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601051120260808%2FB2,3-11
ワイド,QUARANTINED_HTML:track_condition,530,3,2026-08-08,pw01sde1001202601051120260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601051120260808%2FB2,3-5
ワイド,QUARANTINED_HTML:track_condition,540,4,2026-08-08,pw01sde1001202601051120260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601051120260808%2FB2,5-11
馬連,QUARANTINED_HTML:track_condition,2020,7,2026-08-08,pw01sde1001202601051120260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601051120260808%2FB2,3-11
馬単,QUARANTINED_HTML:track_condition,3550,13,2026-08-08,pw01sde1001202601051120260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601051120260808%2FB2,3-11
3連複,QUARANTINED_HTML:track_condition,2950,6,2026-08-08,pw01sde1001202601051120260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601051120260808%2FB2,3-5-11
3連単,QUARANTINED_HTML:track_condition,19010,46,2026-08-08,pw01sde1001202601051120260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601051120260808%2FB2,3-11-5
単勝,PASS_HTML,620,3,2026-08-08,pw01sde1001202601051220260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601051220260808%2F67,10
複勝,PASS_HTML,170,3,2026-08-08,pw01sde1001202601051220260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601051220260808%2F67,10
複勝,PASS_HTML,140,1,2026-08-08,pw01sde1001202601051220260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601051220260808%2F67,11
複勝,PASS_HTML,170,2,2026-08-08,pw01sde1001202601051220260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601051220260808%2F67,9
枠連,PASS_HTML,910,3,2026-08-08,pw01sde1001202601051220260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601051220260808%2F67,7-7
ワイド,PASS_HTML,340,1,2026-08-08,pw01sde1001202601051220260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601051220260808%2F67,10-11
ワイド,PASS_HTML,820,9,2026-08-08,pw01sde1001202601051220260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601051220260808%2F67,9-10
ワイド,PASS_HTML,350,2,2026-08-08,pw01sde1001202601051220260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601051220260808%2F67,9-11
馬連,PASS_HTML,860,2,2026-08-08,pw01sde1001202601051220260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601051220260808%2F67,10-11
馬単,PASS_HTML,2140,4,2026-08-08,pw01sde1001202601051220260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601051220260808%2F67,10-11
3連複,PASS_HTML,1850,1,2026-08-08,pw01sde1001202601051220260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601051220260808%2F67,9-10-11
3連単,PASS_HTML,12190,17,2026-08-08,pw01sde1001202601051220260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601051220260808%2F67,10-11-9
単勝,PASS_HTML,250,1,2026-08-08,pw01sde1001202601051020260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601051020260808%2FFD,8
複勝,PASS_HTML,140,1,2026-08-08,pw01sde1001202601051020260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601051020260808%2FFD,8
複勝,PASS_HTML,210,5,2026-08-08,pw01sde1001202601051020260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601051020260808%2FFD,5
複勝,PASS_HTML,360,7,2026-08-08,pw01sde1001202601051020260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601051020260808%2FFD,3
ワイド,PASS_HTML,440,7,2026-08-08,pw01sde1001202601051020260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601051020260808%2FFD,5-8
ワイド,PASS_HTML,800,12,2026-08-08,pw01sde1001202601051020260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601051020260808%2FFD,3-8
ワイド,PASS_HTML,1120,19,2026-08-08,pw01sde1001202601051020260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601051020260808%2FFD,3-5
馬連,PASS_HTML,1060,4,2026-08-08,pw01sde1001202601051020260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601051020260808%2FFD,5-8
馬単,PASS_HTML,1680,7,2026-08-08,pw01sde1001202601051020260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601051020260808%2FFD,8-5
3連複,PASS_HTML,4810,21,2026-08-08,pw01sde1001202601051020260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601051020260808%2FFD,3-5-8
3連単,PASS_HTML,16380,68,2026-08-08,pw01sde1001202601051020260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601051020260808%2FFD,8-5-3
単勝,QUARANTINED_HTML:track_condition,210,1,2026-08-09,pw01sde1001202601060220260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060220260809%2F45,5
複勝,QUARANTINED_HTML:track_condition,110,1,2026-08-09,pw01sde1001202601060220260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060220260809%2F45,5
複勝,QUARANTINED_HTML:track_condition,120,2,2026-08-09,pw01sde1001202601060220260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060220260809%2F45,9
複勝,QUARANTINED_HTML:track_condition,180,4,2026-08-09,pw01sde1001202601060220260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060220260809%2F45,1
枠連,QUARANTINED_HTML:track_condition,290,1,2026-08-09,pw01sde1001202601060220260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060220260809%2F45,5-7
ワイド,QUARANTINED_HTML:track_condition,190,2,2026-08-09,pw01sde1001202601060220260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060220260809%2F45,5-9
ワイド,QUARANTINED_HTML:track_condition,340,5,2026-08-09,pw01sde1001202601060220260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060220260809%2F45,1-5
ワイド,QUARANTINED_HTML:track_condition,560,7,2026-08-09,pw01sde1001202601060220260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060220260809%2F45,1-9
馬連,QUARANTINED_HTML:track_condition,350,1,2026-08-09,pw01sde1001202601060220260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060220260809%2F45,5-9
馬単,QUARANTINED_HTML:track_condition,630,1,2026-08-09,pw01sde1001202601060220260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060220260809%2F45,5-9
3連複,QUARANTINED_HTML:track_condition,980,4,2026-08-09,pw01sde1001202601060220260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060220260809%2F45,1-5-9
3連単,QUARANTINED_HTML:track_condition,2590,7,2026-08-09,pw01sde1001202601060220260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060220260809%2F45,5-9-1
単勝,PASS_HTML,420,2,2026-08-09,pw01sde1001202601060320260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060320260809%2FFA,4
複勝,PASS_HTML,160,3,2026-08-09,pw01sde1001202601060320260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060320260809%2FFA,4
複勝,PASS_HTML,150,1,2026-08-09,pw01sde1001202601060320260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060320260809%2FFA,10
複勝,PASS_HTML,270,6,2026-08-09,pw01sde1001202601060320260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060320260809%2FFA,9
枠連,PASS_HTML,630,1,2026-08-09,pw01sde1001202601060320260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060320260809%2FFA,4-8
ワイド,PASS_HTML,380,2,2026-08-09,pw01sde1001202601060320260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060320260809%2FFA,4-10
ワイド,PASS_HTML,850,13,2026-08-09,pw01sde1001202601060320260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060320260809%2FFA,4-9
ワイド,PASS_HTML,940,15,2026-08-09,pw01sde1001202601060320260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060320260809%2FFA,9-10
馬連,PASS_HTML,830,2,2026-08-09,pw01sde1001202601060320260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060320260809%2FFA,4-10
馬単,PASS_HTML,1660,4,2026-08-09,pw01sde1001202601060320260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060320260809%2FFA,4-10
3連複,PASS_HTML,3240,10,2026-08-09,pw01sde1001202601060320260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060320260809%2FFA,4-9-10
3連単,PASS_HTML,16510,50,2026-08-09,pw01sde1001202601060320260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060320260809%2FFA,4-10-9
単勝,QUARANTINED_HTML:track_condition,340,1,2026-08-09,pw01sde1001202601060420260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060420260809%2FAF,10
複勝,QUARANTINED_HTML:track_condition,150,1,2026-08-09,pw01sde1001202601060420260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060420260809%2FAF,10
複勝,QUARANTINED_HTML:track_condition,210,4,2026-08-09,pw01sde1001202601060420260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060420260809%2FAF,6
複勝,QUARANTINED_HTML:track_condition,350,7,2026-08-09,pw01sde1001202601060420260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060420260809%2FAF,5
枠連,QUARANTINED_HTML:track_condition,420,1,2026-08-09,pw01sde1001202601060420260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060420260809%2FAF,4-6
ワイド,QUARANTINED_HTML:track_condition,390,2,2026-08-09,pw01sde1001202601060420260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060420260809%2FAF,6-10
ワイド,QUARANTINED_HTML:track_condition,1240,17,2026-08-09,pw01sde1001202601060420260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060420260809%2FAF,5-10
ワイド,QUARANTINED_HTML:track_condition,1170,16,2026-08-09,pw01sde1001202601060420260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060420260809%2FAF,5-6
馬連,QUARANTINED_HTML:track_condition,920,2,2026-08-09,pw01sde1001202601060420260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060420260809%2FAF,6-10
馬単,QUARANTINED_HTML:track_condition,1740,3,2026-08-09,pw01sde1001202601060420260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060420260809%2FAF,10-6
3連複,QUARANTINED_HTML:track_condition,5250,17,2026-08-09,pw01sde1001202601060420260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060420260809%2FAF,5-6-10
3連単,QUARANTINED_HTML:track_condition,21780,72,2026-08-09,pw01sde1001202601060420260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060420260809%2FAF,10-6-5
単勝,PASS_HTML,240,1,2026-08-09,pw01sde1001202601060520260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060520260809%2F64,11
複勝,PASS_HTML,120,1,2026-08-09,pw01sde1001202601060520260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060520260809%2F64,11
複勝,PASS_HTML,150,3,2026-08-09,pw01sde1001202601060520260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060520260809%2F64,13
複勝,PASS_HTML,400,8,2026-08-09,pw01sde1001202601060520260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060520260809%2F64,10
枠連,PASS_HTML,240,1,2026-08-09,pw01sde1001202601060520260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060520260809%2F64,7-8
ワイド,PASS_HTML,290,2,2026-08-09,pw01sde1001202601060520260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060520260809%2F64,11-13
ワイド,PASS_HTML,1040,11,2026-08-09,pw01sde1001202601060520260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060520260809%2F64,10-11
ワイド,PASS_HTML,1140,17,2026-08-09,pw01sde1001202601060520260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060520260809%2F64,10-13
馬連,PASS_HTML,570,2,2026-08-09,pw01sde1001202601060520260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060520260809%2F64,11-13
馬単,PASS_HTML,1080,4,2026-08-09,pw01sde1001202601060520260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060520260809%2F64,11-13
3連複,PASS_HTML,4030,13,2026-08-09,pw01sde1001202601060520260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060520260809%2F64,10-11-13
3連単,PASS_HTML,11930,30,2026-08-09,pw01sde1001202601060520260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060520260809%2F64,11-13-10
単勝,PASS_HTML,440,2,2026-08-09,pw01sde1001202601060620260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060620260809%2F19,11
複勝,PASS_HTML,170,2,2026-08-09,pw01sde1001202601060620260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060620260809%2F19,11
複勝,PASS_HTML,240,4,2026-08-09,pw01sde1001202601060620260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060620260809%2F19,10
複勝,PASS_HTML,260,5,2026-08-09,pw01sde1001202601060620260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060620260809%2F19,5
枠連,PASS_HTML,720,2,2026-08-09,pw01sde1001202601060620260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060620260809%2F19,6-7
ワイド,PASS_HTML,520,4,2026-08-09,pw01sde1001202601060620260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060620260809%2F19,10-11
ワイド,PASS_HTML,790,9,2026-08-09,pw01sde1001202601060620260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060620260809%2F19,5-11
ワイド,PASS_HTML,1030,14,2026-08-09,pw01sde1001202601060620260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060620260809%2F19,5-10
馬連,PASS_HTML,1530,4,2026-08-09,pw01sde1001202601060620260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060620260809%2F19,10-11
馬単,PASS_HTML,2840,8,2026-08-09,pw01sde1001202601060620260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060620260809%2F19,11-10
3連複,PASS_HTML,4560,16,2026-08-09,pw01sde1001202601060620260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060620260809%2F19,5-10-11
3連単,PASS_HTML,19280,53,2026-08-09,pw01sde1001202601060620260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060620260809%2F19,11-10-5
単勝,PASS_HTML,180,1,2026-08-09,pw01sde1001202601060720260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060720260809%2FCE,4
複勝,PASS_HTML,110,1,2026-08-09,pw01sde1001202601060720260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060720260809%2FCE,4
複勝,PASS_HTML,140,2,2026-08-09,pw01sde1001202601060720260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060720260809%2FCE,3
複勝,PASS_HTML,180,3,2026-08-09,pw01sde1001202601060720260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060720260809%2FCE,7
枠連,PASS_HTML,500,2,2026-08-09,pw01sde1001202601060720260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060720260809%2FCE,2-2
ワイド,PASS_HTML,250,1,2026-08-09,pw01sde1001202601060720260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060720260809%2FCE,3-4
ワイド,PASS_HTML,270,2,2026-08-09,pw01sde1001202601060720260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060720260809%2FCE,4-7
ワイド,PASS_HTML,630,7,2026-08-09,pw01sde1001202601060720260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060720260809%2FCE,3-7
馬連,PASS_HTML,550,1,2026-08-09,pw01sde1001202601060720260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060720260809%2FCE,3-4
馬単,PASS_HTML,770,1,2026-08-09,pw01sde1001202601060720260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060720260809%2FCE,4-3
3連複,PASS_HTML,1030,1,2026-08-09,pw01sde1001202601060720260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060720260809%2FCE,3-4-7
3連単,PASS_HTML,2630,1,2026-08-09,pw01sde1001202601060720260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060720260809%2FCE,4-3-7
単勝,PASS_HTML,980,5,2026-08-09,pw01sde1001202601060920260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060920260809%2F38,10
複勝,PASS_HTML,230,4,2026-08-09,pw01sde1001202601060920260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060920260809%2F38,10
複勝,PASS_HTML,180,2,2026-08-09,pw01sde1001202601060920260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060920260809%2F38,11
複勝,PASS_HTML,310,5,2026-08-09,pw01sde1001202601060920260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060920260809%2F38,1
枠連,PASS_HTML,1680,8,2026-08-09,pw01sde1001202601060920260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060920260809%2F38,5-6
ワイド,PASS_HTML,710,7,2026-08-09,pw01sde1001202601060920260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060920260809%2F38,10-11
ワイド,PASS_HTML,1500,17,2026-08-09,pw01sde1001202601060920260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060920260809%2F38,1-10
ワイド,PASS_HTML,980,9,2026-08-09,pw01sde1001202601060920260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060920260809%2F38,1-11
馬連,PASS_HTML,1930,6,2026-08-09,pw01sde1001202601060920260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060920260809%2F38,10-11
馬単,PASS_HTML,5060,19,2026-08-09,pw01sde1001202601060920260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060920260809%2F38,10-11
3連複,PASS_HTML,6100,17,2026-08-09,pw01sde1001202601060920260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060920260809%2F38,1-10-11
3連単,PASS_HTML,44170,126,2026-08-09,pw01sde1001202601060920260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060920260809%2F38,10-11-1
単勝,QUARANTINED_HTML:track_condition,440,2,2026-08-09,pw01sde1001202601060820260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060820260809%2F83,12
複勝,QUARANTINED_HTML:track_condition,150,1,2026-08-09,pw01sde1001202601060820260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060820260809%2F83,12
複勝,QUARANTINED_HTML:track_condition,200,4,2026-08-09,pw01sde1001202601060820260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060820260809%2F83,5
複勝,QUARANTINED_HTML:track_condition,210,5,2026-08-09,pw01sde1001202601060820260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060820260809%2F83,8
枠連,QUARANTINED_HTML:track_condition,590,2,2026-08-09,pw01sde1001202601060820260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060820260809%2F83,4-7
ワイド,QUARANTINED_HTML:track_condition,540,5,2026-08-09,pw01sde1001202601060820260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060820260809%2F83,5-12
ワイド,QUARANTINED_HTML:track_condition,600,7,2026-08-09,pw01sde1001202601060820260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060820260809%2F83,8-12
ワイド,QUARANTINED_HTML:track_condition,830,11,2026-08-09,pw01sde1001202601060820260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060820260809%2F83,5-8
馬連,QUARANTINED_HTML:track_condition,1420,5,2026-08-09,pw01sde1001202601060820260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060820260809%2F83,5-12
馬単,QUARANTINED_HTML:track_condition,2840,9,2026-08-09,pw01sde1001202601060820260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060820260809%2F83,12-5
3連複,QUARANTINED_HTML:track_condition,3830,13,2026-08-09,pw01sde1001202601060820260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060820260809%2F83,5-8-12
3連単,QUARANTINED_HTML:track_condition,17650,50,2026-08-09,pw01sde1001202601060820260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601060820260809%2F83,12-5-8
単勝,QUARANTINED_HTML:track_condition,1220,4,2026-08-09,pw01sde1001202601061020260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601061020260809%2F2D,3
複勝,QUARANTINED_HTML:track_condition,220,5,2026-08-09,pw01sde1001202601061020260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601061020260809%2F2D,3
複勝,QUARANTINED_HTML:track_condition,110,1,2026-08-09,pw01sde1001202601061020260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601061020260809%2F2D,13
複勝,QUARANTINED_HTML:track_condition,110,2,2026-08-09,pw01sde1001202601061020260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601061020260809%2F2D,8
枠連,QUARANTINED_HTML:track_condition,840,3,2026-08-09,pw01sde1001202601061020260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601061020260809%2F2D,3-8
ワイド,QUARANTINED_HTML:track_condition,430,4,2026-08-09,pw01sde1001202601061020260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601061020260809%2F2D,3-13
ワイド,QUARANTINED_HTML:track_condition,470,6,2026-08-09,pw01sde1001202601061020260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601061020260809%2F2D,3-8
ワイド,QUARANTINED_HTML:track_condition,150,1,2026-08-09,pw01sde1001202601061020260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601061020260809%2F2D,8-13
馬連,QUARANTINED_HTML:track_condition,1120,4,2026-08-09,pw01sde1001202601061020260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601061020260809%2F2D,3-13
馬単,QUARANTINED_HTML:track_condition,2970,7,2026-08-09,pw01sde1001202601061020260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601061020260809%2F2D,3-13
3連複,QUARANTINED_HTML:track_condition,820,2,2026-08-09,pw01sde1001202601061020260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601061020260809%2F2D,3-8-13
3連単,QUARANTINED_HTML:track_condition,8690,24,2026-08-09,pw01sde1001202601061020260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601061020260809%2F2D,3-13-8
単勝,PASS_HTML,190,1,2026-08-08,pw01sde1004202602050120260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050120260808%2F6F,13
複勝,PASS_HTML,110,1,2026-08-08,pw01sde1004202602050120260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050120260808%2F6F,13
複勝,PASS_HTML,270,5,2026-08-08,pw01sde1004202602050120260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050120260808%2F6F,8
複勝,PASS_HTML,390,7,2026-08-08,pw01sde1004202602050120260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050120260808%2F6F,2
